image_id,item_id,image_num,label,website,title,price,image
10222,1738,2,Cotton,Cider,3 PAIRS RUFFLE RIBBED CREW SOCKS SET,$14.90 ,"https://img1.shopcider.com/product/1744636837000-cRwJBe.jpg?x-oss-process=image/resize,w_1600,m_lfit/quality,Q_80/interlace,1"
10223,1738,3,Cotton,Cider,3 PAIRS RUFFLE RIBBED CREW SOCKS SET,$14.90 ,"https://img1.shopcider.com/product/1744636837000-CTFrBn.jpg?x-oss-process=image/resize,w_1600,m_lfit/quality,Q_80/interlace,1"
10224,1738,4,Cotton,Cider,3 PAIRS RUFFLE RIBBED CREW SOCKS SET,$14.90 ,"https://img1.shopcider.com/product/1744636837000-HEGkCZ.jpg?x-oss-process=image/resize,w_1600,m_lfit/quality,Q_80/interlace,1"
10225,1739,1,Cotton,Cider,BOWKNOT OVER THE CALF SOCKS,$8.90 ,"https://img1.shopcider.com/product/1746513922000-3a2F2n.jpg?x-oss-process=image/resize,w_1600,m_lfit/quality,Q_80/interlace,1"
10226,1739,2,Cotton,Cider,BOWKNOT OVER THE CALF SOCKS,$8.90 ,"https://img1.shopcider.com/product/1746513922000-JKwfSY.jpg?x-oss-process=image/resize,w_1600,m_lfit/quality,Q_80/interlace,1"
10227,1739,3,Cotton,Cider,BOWKNOT OVER THE CALF SOCKS,$8.90 ,"https://img1.shopcider.com/product/1746513922000-xBTQhK.jpg?x-oss-process=image/resize,w_1600,m_lfit/quality,Q_80/interlace,1"
10228,1739,4,Cotton,Cider,BOWKNOT OVER THE CALF SOCKS,$8.90 ,"https://img1.shopcider.com/product/1746513922000-Z8jK73.jpg?x-oss-process=image/resize,w_1600,m_lfit/quality,Q_80/interlace,1"
10229,1739,5,Cotton,Cider,BOWKNOT OVER THE CALF SOCKS,$8.90 ,"https://img1.shopcider.com/product/1746513922000-ZRNpfY.jpg?x-oss-process=image/resize,w_1600,m_lfit/quality,Q_80/interlace,1"
10230,1739,6,Cotton,Cider,BOWKNOT OVER THE CALF SOCKS,$8.90 ,"https://img1.shopcider.com/product/1744806253000-NCKEA6.jpg?x-oss-process=image/resize,w_1600,m_lfit/quality,Q_80/interlace,1"
10231,1739,7,Cotton,Cider,BOWKNOT OVER THE CALF SOCKS,$8.90 ,"https://img1.shopcider.com/product/1744806253000-iKH64G.jpg?x-oss-process=image/resize,w_1600,m_lfit/quality,Q_80/interlace,1"
10232,1739,8,Cotton,Cider,BOWKNOT OVER THE CALF SOCKS,$8.90 ,"https://img1.shopcider.com/product/1744806253000-wwfJTN.jpg?x-oss-process=image/resize,w_1600,m_lfit/quality,Q_80/interlace,1"
10233,1740,1,Cotton,Cider,3 PAIRS DOG & STRIPED ANKLE SOCKS SET,$12.90 ,"https://img1.shopcider.com/product/1759028721000-MHDisa.jpg?x-oss-process=image/resize,w_1600,m_lfit/quality,Q_80/interlace,1"
10234,1740,2,Cotton,Cider,3 PAIRS DOG & STRIPED ANKLE SOCKS SET,$12.90 ,"https://img1.shopcider.com/product/1759028721000-XG78MD.jpg?x-oss-process=image/resize,w_1600,m_lfit/quality,Q_80/interlace,1"
10235,1740,3,Cotton,Cider,3 PAIRS DOG & STRIPED ANKLE SOCKS SET,$12.90 ,"https://img1.shopcider.com/product/1759028721000-2aTCCQ.jpg?x-oss-process=image/resize,w_1600,m_lfit/quality,Q_80/interlace,1"
10236,1740,4,Cotton,Cider,3 PAIRS DOG & STRIPED ANKLE SOCKS SET,$12.90 ,"https://img1.shopcider.com/product/1759028721000-ih5Tii.jpg?x-oss-process=image/resize,w_1600,m_lfit/quality,Q_80/interlace,1"
10237,1741,1,Cotton,Cider,CLASSIC RIBBED CREW SOCKS,$5.90 ,"https://img1.shopcider.com/product/1758019896000-tkfSbd.jpg?x-oss-process=image/resize,w_1600,m_lfit/quality,Q_80/interlace,1"
10238,1741,2,Cotton,Cider,CLASSIC RIBBED CREW SOCKS,$5.90 ,"https://img1.shopcider.com/product/1758019896000-iJNNRQ.jpg?x-oss-process=image/resize,w_1600,m_lfit/quality,Q_80/interlace,1"
10239,1741,3,Cotton,Cider,CLASSIC RIBBED CREW SOCKS,$5.90 ,"https://img1.shopcider.com/product/1758019896000-84arGs.jpg?x-oss-process=image/resize,w_1600,m_lfit/quality,Q_80/interlace,1"
10240,1741,4,Cotton,Cider,CLASSIC RIBBED CREW SOCKS,$5.90 ,"https://img1.shopcider.com/product/1758019896000-WnanmB.jpg?x-oss-process=image/resize,w_1600,m_lfit/quality,Q_80/interlace,1"
10241,1742,1,Cotton,Cider,PUMPKIN & MAPLE LEAF & STRIPED ANKLE SOCKS,$5.90 ,"https://img1.shopcider.com/product/1755075703000-rfy6Ji.jpg?x-oss-process=image/resize,w_1600,m_lfit/quality,Q_80/interlace,1"
10242,1742,2,Cotton,Cider,PUMPKIN & MAPLE LEAF & STRIPED ANKLE SOCKS,$5.90 ,"https://img1.shopcider.com/product/1755075703000-8ZmJmX.jpg?x-oss-process=image/resize,w_1600,m_lfit/quality,Q_80/interlace,1"
10243,1742,3,Cotton,Cider,PUMPKIN & MAPLE LEAF & STRIPED ANKLE SOCKS,$5.90 ,"https://img1.shopcider.com/product/1755075703000-FPp3Kx.jpg?x-oss-process=image/resize,w_1600,m_lfit/quality,Q_80/interlace,1"
10244,1743,1,Cotton,Cider,PINEAPPLE PATTERN CREW SOCKS,$5.90 ,"https://img1.shopcider.com/product/1725628189000-ANXd5s.jpg?x-oss-process=image/resize,w_1600,m_lfit/quality,Q_80/interlace,1"
10245,1743,2,Cotton,Cider,PINEAPPLE PATTERN CREW SOCKS,$5.90 ,"https://img1.shopcider.com/product/1725628189000-wbFpXT.jpg?x-oss-process=image/resize,w_1600,m_lfit/quality,Q_80/interlace,1"
10246,1743,3,Cotton,Cider,PINEAPPLE PATTERN CREW SOCKS,$5.90 ,"https://img1.shopcider.com/product/1725628189000-8jT7Fw.jpg?x-oss-process=image/resize,w_1600,m_lfit/quality,Q_80/interlace,1"
10247,1744,1,Cotton,Cider,HEART MESH CREW SOCKS,$5.90 ,"https://img1.shopcider.com/product/1746678304000-eJc4e2.jpg?x-oss-process=image/resize,w_1600,m_lfit/quality,Q_80/interlace,1"
10248,1744,2,Cotton,Cider,HEART MESH CREW SOCKS,$5.90 ,"https://img1.shopcider.com/product/1746678304000-pzxMhp.jpg?x-oss-process=image/resize,w_1600,m_lfit/quality,Q_80/interlace,1"
10249,1744,3,Cotton,Cider,HEART MESH CREW SOCKS,$5.90 ,"https://img1.shopcider.com/product/1746678304000-dsHJF6.jpg?x-oss-process=image/resize,w_1600,m_lfit/quality,Q_80/interlace,1"
10250,1744,4,Cotton,Cider,HEART MESH CREW SOCKS,$5.90 ,"https://img1.shopcider.com/product/1746708093000-KNEhj8.jpg?x-oss-process=image/resize,w_1600,m_lfit/quality,Q_80/interlace,1"
10251,1745,1,Cotton,Cider,2 PAIRS HEART PRINT CREW SOCKS,$9.90 ,"https://img1.shopcider.com/product/1733144671000-6Y5ip2.jpg?x-oss-process=image/resize,w_1600,m_lfit/quality,Q_80/interlace,1"
10252,1745,2,Cotton,Cider,2 PAIRS HEART PRINT CREW SOCKS,$9.90 ,"https://img1.shopcider.com/product/1733144671000-xdWjGp.jpg?x-oss-process=image/resize,w_1600,m_lfit/quality,Q_80/interlace,1"
10253,1745,3,Cotton,Cider,2 PAIRS HEART PRINT CREW SOCKS,$9.90 ,"https://img1.shopcider.com/product/1733144671000-hG8N5x.jpg?x-oss-process=image/resize,w_1600,m_lfit/quality,Q_80/interlace,1"
10254,1746,1,Cotton,Cider,3 PAIRS CAT PATTERN CREW SOCKS SET,$12.90 ,"https://img1.shopcider.com/product/1759143669000-8MCBpG.jpg?x-oss-process=image/resize,w_1600,m_lfit/quality,Q_80/interlace,1"
10255,1746,2,Cotton,Cider,3 PAIRS CAT PATTERN CREW SOCKS SET,$12.90 ,"https://img1.shopcider.com/product/1759143669000-mHbSt5.jpg?x-oss-process=image/resize,w_1600,m_lfit/quality,Q_80/interlace,1"
10256,1746,3,Cotton,Cider,3 PAIRS CAT PATTERN CREW SOCKS SET,$12.90 ,"https://img1.shopcider.com/product/1759143669000-ka4HiY.jpg?x-oss-process=image/resize,w_1600,m_lfit/quality,Q_80/interlace,1"
10257,1746,4,Cotton,Cider,3 PAIRS CAT PATTERN CREW SOCKS SET,$12.90 ,"https://img1.shopcider.com/product/1759143669000-bnwihG.jpg?x-oss-process=image/resize,w_1600,m_lfit/quality,Q_80/interlace,1"
10258,1747,1,Cotton,Cider,2 PAIRS GINGHAM & POLKA DOT & BOWKNOT ANKLE SOCKS SET,$9.90 ,"https://img1.shopcider.com/product/1759026436000-by6msa.jpg?x-oss-process=image/resize,w_1600,m_lfit/quality,Q_80/interlace,1"
10259,1747,2,Cotton,Cider,2 PAIRS GINGHAM & POLKA DOT & BOWKNOT ANKLE SOCKS SET,$9.90 ,"https://img1.shopcider.com/product/1759026436000-FbWbtC.jpg?x-oss-process=image/resize,w_1600,m_lfit/quality,Q_80/interlace,1"
10260,1747,3,Cotton,Cider,2 PAIRS GINGHAM & POLKA DOT & BOWKNOT ANKLE SOCKS SET,$9.90 ,"https://img1.shopcider.com/product/1759026436000-czpSNB.jpg?x-oss-process=image/resize,w_1600,m_lfit/quality,Q_80/interlace,1"
10261,1748,1,Cotton,Cider,SOLID BRAIDED OVER THE KNEE SOCKS,$14.90 ,"https://img1.shopcider.com/product/1698734394000-bdfNcN.jpg?x-oss-process=image/resize,w_1600,m_lfit/quality,Q_80/interlace,1"
10262,1748,2,Cotton,Cider,SOLID BRAIDED OVER THE KNEE SOCKS,$14.90 ,"https://img1.shopcider.com/product/1698734394000-dc44YR.jpg?x-oss-process=image/resize,w_1600,m_lfit/quality,Q_80/interlace,1"
10263,1748,3,Cotton,Cider,SOLID BRAIDED OVER THE KNEE SOCKS,$14.90 ,"https://img1.shopcider.com/product/1698734394000-wb8H7Q.jpg?x-oss-process=image/resize,w_1600,m_lfit/quality,Q_80/interlace,1"
10264,1749,1,Cotton,Cider,3 PAIRS CLASSIC SLOUCHY SOCKS SET,$12.90 ,"https://img1.shopcider.com/product/1758783503000-YtfC3m.jpg?x-oss-process=image/resize,w_1600,m_lfit/quality,Q_80/interlace,1"
10265,1749,2,Cotton,Cider,3 PAIRS CLASSIC SLOUCHY SOCKS SET,$12.90 ,"https://img1.shopcider.com/product/1758783503000-pXpJhK.jpg?x-oss-process=image/resize,w_1600,m_lfit/quality,Q_80/interlace,1"
10266,1749,3,Cotton,Cider,3 PAIRS CLASSIC SLOUCHY SOCKS SET,$12.90 ,"https://img1.shopcider.com/product/1758783503000-6AW6yc.jpg?x-oss-process=image/resize,w_1600,m_lfit/quality,Q_80/interlace,1"
10267,1749,4,Cotton,Cider,3 PAIRS CLASSIC SLOUCHY SOCKS SET,$12.90 ,"https://img1.shopcider.com/product/1758783503000-7rDECh.jpg?x-oss-process=image/resize,w_1600,m_lfit/quality,Q_80/interlace,1"
10268,1749,5,Cotton,Cider,3 PAIRS CLASSIC SLOUCHY SOCKS SET,$12.90 ,"https://img1.shopcider.com/product/1758783503000-NmmGBd.jpg?x-oss-process=image/resize,w_1600,m_lfit/quality,Q_80/interlace,1"
10269,1750,1,Cotton,Cider,2 PAIRS FLORAL LACE CREW SOCKS SET,$12.90 ,"https://img1.shopcider.com/product/1744893074000-HxamK8.jpg?x-oss-process=image/resize,w_1600,m_lfit/quality,Q_80/interlace,1"
10270,1750,2,Cotton,Cider,2 PAIRS FLORAL LACE CREW SOCKS SET,$12.90 ,"https://img1.shopcider.com/product/1745825350000-KdDtie.jpg?x-oss-process=image/resize,w_1600,m_lfit/quality,Q_80/interlace,1"
10271,1750,3,Cotton,Cider,2 PAIRS FLORAL LACE CREW SOCKS SET,$12.90 ,"https://img1.shopcider.com/product/1745825350000-teyx44.jpg?x-oss-process=image/resize,w_1600,m_lfit/quality,Q_80/interlace,1"
10272,1750,4,Cotton,Cider,2 PAIRS FLORAL LACE CREW SOCKS SET,$12.90 ,"https://img1.shopcider.com/product/1745823331000-kNWJSb.jpg?x-oss-process=image/resize,w_1600,m_lfit/quality,Q_80/interlace,1"
10273,1750,5,Cotton,Cider,2 PAIRS FLORAL LACE CREW SOCKS SET,$12.90 ,"https://img1.shopcider.com/product/1744893074000-Q4GpeM.jpg?x-oss-process=image/resize,w_1600,m_lfit/quality,Q_80/interlace,1"
10274,1750,6,Cotton,Cider,2 PAIRS FLORAL LACE CREW SOCKS SET,$12.90 ,"https://img1.shopcider.com/product/1744893074000-F7xf8Y.jpg?x-oss-process=image/resize,w_1600,m_lfit/quality,Q_80/interlace,1"
10275,1751,1,Cotton,Cider,2 PAIRS BOWKNOT CREW SOCKS SET,$7.90 ,"https://img1.shopcider.com/product/1755258095000-bRfGBM.jpg?x-oss-process=image/resize,w_1600,m_lfit/quality,Q_80/interlace,1"
10276,1751,2,Cotton,Cider,2 PAIRS BOWKNOT CREW SOCKS SET,$7.90 ,"https://img1.shopcider.com/product/1755258095000-3mhQnw.jpg?x-oss-process=image/resize,w_1600,m_lfit/quality,Q_80/interlace,1"
10277,1751,3,Cotton,Cider,2 PAIRS BOWKNOT CREW SOCKS SET,$7.90 ,"https://img1.shopcider.com/product/1755258095000-KjwZPD.jpg?x-oss-process=image/resize,w_1600,m_lfit/quality,Q_80/interlace,1"
10278,1752,1,Cotton,Cider,FLORAL TABI SOCKS,$4.90 ,"https://img1.shopcider.com/product/1760149138000-5Ht5fz.jpg?x-oss-process=image/resize,w_1600,m_lfit/quality,Q_80/interlace,1"
10279,1752,2,Cotton,Cider,FLORAL TABI SOCKS,$4.90 ,"https://img1.shopcider.com/product/1760149138000-rfNnKQ.jpg?x-oss-process=image/resize,w_1600,m_lfit/quality,Q_80/interlace,1"
10280,1752,3,Cotton,Cider,FLORAL TABI SOCKS,$4.90 ,"https://img1.shopcider.com/product/1760149138000-ppHzeF.jpg?x-oss-process=image/resize,w_1600,m_lfit/quality,Q_80/interlace,1"
10281,1752,4,Cotton,Cider,FLORAL TABI SOCKS,$4.90 ,"https://img1.shopcider.com/product/1760149138000-Af6Nw8.jpg?x-oss-process=image/resize,w_1600,m_lfit/quality,Q_80/interlace,1"
10282,1753,1,Cotton,Cider,CRIMPED TRIM BUTTON ANKLE SOCKS,$7.90 ,"https://img1.shopcider.com/product/1758004237000-xwrfFH.jpg?x-oss-process=image/resize,w_1600,m_lfit/quality,Q_80/interlace,1"
10283,1753,2,Cotton,Cider,CRIMPED TRIM BUTTON ANKLE SOCKS,$7.90 ,"https://img1.shopcider.com/product/1758004237000-3yyyXA.jpg?x-oss-process=image/resize,w_1600,m_lfit/quality,Q_80/interlace,1"
10284,1753,3,Cotton,Cider,CRIMPED TRIM BUTTON ANKLE SOCKS,$7.90 ,"https://img1.shopcider.com/product/1758004237000-RZRkdk.jpg?x-oss-process=image/resize,w_1600,m_lfit/quality,Q_80/interlace,1"
10285,1754,1,Cotton,Cider,STAR ZIPPERED CREW SOCKS,$9.90 ,"https://img1.shopcider.com/product/1758548014000-SGNnkY.jpg?x-oss-process=image/resize,w_1600,m_lfit/quality,Q_80/interlace,1"
10286,1754,2,Cotton,Cider,STAR ZIPPERED CREW SOCKS,$9.90 ,"https://img1.shopcider.com/product/1758548014000-RzQG7S.jpg?x-oss-process=image/resize,w_1600,m_lfit/quality,Q_80/interlace,1"
10287,1754,3,Cotton,Cider,STAR ZIPPERED CREW SOCKS,$9.90 ,"https://img1.shopcider.com/product/1758548014000-G8pprF.jpg?x-oss-process=image/resize,w_1600,m_lfit/quality,Q_80/interlace,1"
10288,1755,1,Cotton,Cider,3 PAIRS TWO-TONE SOCKS,$14.90 ,"https://img1.shopcider.com/product/1759977361000-x3ArMN.jpg?x-oss-process=image/resize,w_1600,m_lfit/quality,Q_80/interlace,1"
10289,1755,2,Cotton,Cider,3 PAIRS TWO-TONE SOCKS,$14.90 ,"https://img1.shopcider.com/product/1759977361000-if5hsB.jpg?x-oss-process=image/resize,w_1600,m_lfit/quality,Q_80/interlace,1"
10290,1755,3,Cotton,Cider,3 PAIRS TWO-TONE SOCKS,$14.90 ,"https://img1.shopcider.com/product/1759977361000-ZarDB6.jpg?x-oss-process=image/resize,w_1600,m_lfit/quality,Q_80/interlace,1"
10291,1755,4,Cotton,Cider,3 PAIRS TWO-TONE SOCKS,$14.90 ,"https://img1.shopcider.com/product/1759977361000-88jDjn.jpg?x-oss-process=image/resize,w_1600,m_lfit/quality,Q_80/interlace,1"
10292,1756,1,Cotton,Cider,2 PAIRS TWO-TONE TRIPLE RUFFLE SOCKS SET,$8.90 ,"https://img1.shopcider.com/product/1745813476000-WDjSkx.jpg?x-oss-process=image/resize,w_1600,m_lfit/quality,Q_80/interlace,1"
10293,1756,2,Cotton,Cider,2 PAIRS TWO-TONE TRIPLE RUFFLE SOCKS SET,$8.90 ,"https://img1.shopcider.com/product/1745813476000-n6eFBb.jpg?x-oss-process=image/resize,w_1600,m_lfit/quality,Q_80/interlace,1"
10294,1756,3,Cotton,Cider,2 PAIRS TWO-TONE TRIPLE RUFFLE SOCKS SET,$8.90 ,"https://img1.shopcider.com/product/1745813476000-WzNDFz.jpg?x-oss-process=image/resize,w_1600,m_lfit/quality,Q_80/interlace,1"
10295,1757,1,Cotton,Cider,2 PAIRS FLOWER CREW SOCKS SET,$7.90 ,"https://img1.shopcider.com/product/1755258087000-7Bs3CK.jpg?x-oss-process=image/resize,w_1600,m_lfit/quality,Q_80/interlace,1"
10296,1757,2,Cotton,Cider,2 PAIRS FLOWER CREW SOCKS SET,$7.90 ,"https://img1.shopcider.com/product/1755258087000-y5FEhZ.jpg?x-oss-process=image/resize,w_1600,m_lfit/quality,Q_80/interlace,1"
10297,1757,3,Cotton,Cider,2 PAIRS FLOWER CREW SOCKS SET,$7.90 ,"https://img1.shopcider.com/product/1755258087000-iMAkt2.jpg?x-oss-process=image/resize,w_1600,m_lfit/quality,Q_80/interlace,1"
10298,1758,1,Cotton,Cider,CIDER ICON OVER THE CALF SOCKS,$7.90 ,"https://img1.shopcider.com/product/1736748130000-JRh678.png?x-oss-process=image/resize,w_1600,m_lfit/quality,Q_80/format,webp"
10299,1758,2,Cotton,Cider,CIDER ICON OVER THE CALF SOCKS,$7.90 ,"https://img1.shopcider.com/product/1736748150000-fKfwNi.png?x-oss-process=image/resize,w_1600,m_lfit/quality,Q_80/format,webp"
10300,1758,3,Cotton,Cider,CIDER ICON OVER THE CALF SOCKS,$7.90 ,"https://img1.shopcider.com/product/1736748171000-KaxQST.png?x-oss-process=image/resize,w_1600,m_lfit/quality,Q_80/format,webp"
10301,1758,4,Cotton,Cider,CIDER ICON OVER THE CALF SOCKS,$7.90 ,"https://img1.shopcider.com/product/1736748190000-zQHkka.png?x-oss-process=image/resize,w_1600,m_lfit/quality,Q_80/format,webp"
10302,1759,1,Cotton,Cider,3 PAIRS STRIPED SOCKS,$14.90 ,"https://img1.shopcider.com/product/1759977322000-afJ5Af.jpg?x-oss-process=image/resize,w_1600,m_lfit/quality,Q_80/interlace,1"
10303,1759,2,Cotton,Cider,3 PAIRS STRIPED SOCKS,$14.90 ,"https://img1.shopcider.com/product/1759977322000-BhTe85.jpg?x-oss-process=image/resize,w_1600,m_lfit/quality,Q_80/interlace,1"
10304,1759,3,Cotton,Cider,3 PAIRS STRIPED SOCKS,$14.90 ,"https://img1.shopcider.com/product/1759977322000-TcAPCz.jpg?x-oss-process=image/resize,w_1600,m_lfit/quality,Q_80/interlace,1"
10305,1759,4,Cotton,Cider,3 PAIRS STRIPED SOCKS,$14.90 ,"https://img1.shopcider.com/product/1759977322000-K7i8Gk.jpg?x-oss-process=image/resize,w_1600,m_lfit/quality,Q_80/interlace,1"
10306,1760,1,Cotton,Cider,24CM SLIMMING CREW SOCKS,$14.90 ,"https://img1.shopcider.com/product/1733727226000-SGh6Z7.jpg?x-oss-process=image/resize,w_1600,m_lfit/quality,Q_80/interlace,1"
10307,1760,2,Cotton,Cider,24CM SLIMMING CREW SOCKS,$14.90 ,"https://img1.shopcider.com/product/1733727226000-j82SnT.jpg?x-oss-process=image/resize,w_1600,m_lfit/quality,Q_80/interlace,1"
10308,1760,3,Cotton,Cider,24CM SLIMMING CREW SOCKS,$14.90 ,"https://img1.shopcider.com/product/1728970796000-aBRxWc.jpg?x-oss-process=image/resize,w_1600,m_lfit/quality,Q_80/interlace,1"
10309,1760,4,Cotton,Cider,24CM SLIMMING CREW SOCKS,$14.90 ,"https://img1.shopcider.com/product/1731935451000-264kjX.jpg?x-oss-process=image/resize,w_1600,m_lfit/quality,Q_80/interlace,1"
10310,1760,5,Cotton,Cider,24CM SLIMMING CREW SOCKS,$14.90 ,"https://img1.shopcider.com/product/1728970796000-6txDaQ.jpg?x-oss-process=image/resize,w_1600,m_lfit/quality,Q_80/interlace,1"
10311,1760,6,Cotton,Cider,24CM SLIMMING CREW SOCKS,$14.90 ,"https://img1.shopcider.com/product/1728970796000-6EmkKS.jpg?x-oss-process=image/resize,w_1600,m_lfit/quality,Q_80/interlace,1"
10312,1761,1,Cotton,Cider,3 PAIRS BOWKNOT CREW SOCKS SET,$12.90 ,"https://img1.shopcider.com/product/1750161206000-xmdSNk.jpg?x-oss-process=image/resize,w_1600,m_lfit/quality,Q_80/interlace,1"
10313,1761,2,Cotton,Cider,3 PAIRS BOWKNOT CREW SOCKS SET,$12.90 ,"https://img1.shopcider.com/product/1750161206000-M8Swb2.jpg?x-oss-process=image/resize,w_1600,m_lfit/quality,Q_80/interlace,1"
10314,1761,3,Cotton,Cider,3 PAIRS BOWKNOT CREW SOCKS SET,$12.90 ,"https://img1.shopcider.com/product/1750161206000-3QEYEG.jpg?x-oss-process=image/resize,w_1600,m_lfit/quality,Q_80/interlace,1"
10315,1761,4,Cotton,Cider,3 PAIRS BOWKNOT CREW SOCKS SET,$12.90 ,"https://img1.shopcider.com/product/1750161206000-8nXRA8.jpg?x-oss-process=image/resize,w_1600,m_lfit/quality,Q_80/interlace,1"
10316,1762,1,Cotton,Cider,BOWKNOT DECOR CREW SOCKS,$12.90 ,"https://img1.shopcider.com/product/1732538065000-8w6iWF.jpg?x-oss-process=image/resize,w_1600,m_lfit/quality,Q_80/interlace,1"
10317,1762,2,Cotton,Cider,BOWKNOT DECOR CREW SOCKS,$12.90 ,"https://img1.shopcider.com/product/1732538065000-HWPaXh.jpg?x-oss-process=image/resize,w_1600,m_lfit/quality,Q_80/interlace,1"
10318,1762,3,Cotton,Cider,BOWKNOT DECOR CREW SOCKS,$12.90 ,"https://img1.shopcider.com/product/1732538065000-pnR3P6.jpg?x-oss-process=image/resize,w_1600,m_lfit/quality,Q_80/interlace,1"
10319,1763,1,Cotton,Cider,2 PAIRS BOWKNOT SOCKS,$7.90 ,"https://img1.shopcider.com/product/1759977449000-wY6GCK.jpg?x-oss-process=image/resize,w_1600,m_lfit/quality,Q_80/interlace,1"
10320,1763,2,Cotton,Cider,2 PAIRS BOWKNOT SOCKS,$7.90 ,"https://img1.shopcider.com/product/1759977449000-Jd3w6A.jpg?x-oss-process=image/resize,w_1600,m_lfit/quality,Q_80/interlace,1"
10321,1763,3,Cotton,Cider,2 PAIRS BOWKNOT SOCKS,$7.90 ,"https://img1.shopcider.com/product/1759977449000-bE7ZPE.jpg?x-oss-process=image/resize,w_1600,m_lfit/quality,Q_80/interlace,1"
10322,1764,1,Cotton,Cider,FAUX PEARL BOWKNOT OVER THE CALF SOCKS,$7.90 ,"https://img1.shopcider.com/product/1734521132000-H8mHks.jpg?x-oss-process=image/resize,w_1600,m_lfit/quality,Q_80/interlace,1"
10323,1764,2,Cotton,Cider,FAUX PEARL BOWKNOT OVER THE CALF SOCKS,$7.90 ,"https://img1.shopcider.com/product/1734521132000-cx2PSZ.jpg?x-oss-process=image/resize,w_1600,m_lfit/quality,Q_80/interlace,1"
10324,1764,3,Cotton,Cider,FAUX PEARL BOWKNOT OVER THE CALF SOCKS,$7.90 ,"https://img1.shopcider.com/product/1734521132000-hmcdjz.jpg?x-oss-process=image/resize,w_1600,m_lfit/quality,Q_80/interlace,1"
10325,1765,1,Cotton,Cider,3 PAIRS POLKA DOT SOCKS SET,$7.90 ,"https://img1.shopcider.com/product/1744375714000-8nw3cm.jpg?x-oss-process=image/resize,w_1600,m_lfit/quality,Q_80/interlace,1"
10326,1765,2,Cotton,Cider,3 PAIRS POLKA DOT SOCKS SET,$7.90 ,"https://img1.shopcider.com/product/1744375714000-txfMsD.jpg?x-oss-process=image/resize,w_1600,m_lfit/quality,Q_80/interlace,1"
10327,1765,3,Cotton,Cider,3 PAIRS POLKA DOT SOCKS SET,$7.90 ,"https://img1.shopcider.com/product/1744375714000-imsrCp.jpg?x-oss-process=image/resize,w_1600,m_lfit/quality,Q_80/interlace,1"
10328,1765,4,Cotton,Cider,3 PAIRS POLKA DOT SOCKS SET,$7.90 ,"https://img1.shopcider.com/product/1744375714000-kQWwmP.jpg?x-oss-process=image/resize,w_1600,m_lfit/quality,Q_80/interlace,1"
10329,1766,1,Cotton,Cider,FLOWER OVER THE CALF SOCKS,$5.90 ,"https://img1.shopcider.com/product/1752145667000-Y73i63.jpg?x-oss-process=image/resize,w_1600,m_lfit/quality,Q_80/interlace,1"
10330,1766,2,Cotton,Cider,FLOWER OVER THE CALF SOCKS,$5.90 ,"https://img1.shopcider.com/product/1752145667000-Txbpf7.jpg?x-oss-process=image/resize,w_1600,m_lfit/quality,Q_80/interlace,1"
10331,1766,3,Cotton,Cider,FLOWER OVER THE CALF SOCKS,$5.90 ,"https://img1.shopcider.com/product/1752145667000-5QFwY8.jpg?x-oss-process=image/resize,w_1600,m_lfit/quality,Q_80/interlace,1"
10332,1767,1,Cotton,Cider,CIDER ICON ANKLE SOCKS,$6.90 ,"https://img1.shopcider.com/product/1715324645000-pNYYwa.jpg?x-oss-process=image/resize,w_1600,m_lfit/quality,Q_80/interlace,1"
10333,1767,2,Cotton,Cider,CIDER ICON ANKLE SOCKS,$6.90 ,"https://img1.shopcider.com/product/1715324614000-QHN2r2.png?x-oss-process=image/resize,w_1600,m_lfit/quality,Q_80/format,webp"
10334,1767,3,Cotton,Cider,CIDER ICON ANKLE SOCKS,$6.90 ,"https://img1.shopcider.com/product/1715324551000-ey46ra.jpg?x-oss-process=image/resize,w_1600,m_lfit/quality,Q_80/interlace,1"
10335,1767,4,Cotton,Cider,CIDER ICON ANKLE SOCKS,$6.90 ,"https://img1.shopcider.com/product/1714446354000-Ks3iKw.jpg?x-oss-process=image/resize,w_1600,m_lfit/quality,Q_80/interlace,1"
10336,1767,5,Cotton,Cider,CIDER ICON ANKLE SOCKS,$6.90 ,"https://img1.shopcider.com/product/1713156202000-aRYG4x.jpg?x-oss-process=image/resize,w_1600,m_lfit/quality,Q_80/interlace,1"
10337,1767,6,Cotton,Cider,CIDER ICON ANKLE SOCKS,$6.90 ,"https://img1.shopcider.com/product/1714446354000-SQxjee.jpg?x-oss-process=image/resize,w_1600,m_lfit/quality,Q_80/interlace,1"
10338,1767,7,Cotton,Cider,CIDER ICON ANKLE SOCKS,$6.90 ,"https://img1.shopcider.com/product/1714446354000-2JM7ti.jpg?x-oss-process=image/resize,w_1600,m_lfit/quality,Q_80/interlace,1"
10339,1767,8,Cotton,Cider,CIDER ICON ANKLE SOCKS,$6.90 ,"https://img1.shopcider.com/product/1714446354000-4mTxYt.jpg?x-oss-process=image/resize,w_1600,m_lfit/quality,Q_80/interlace,1"
10340,1768,1,Cotton,Cider,3 PAIRS EMBOSSED FLOWER SOCKS SET,$14.90 ,"https://img1.shopcider.com/product/1759977466000-cWxGJa.jpg?x-oss-process=image/resize,w_1600,m_lfit/quality,Q_80/interlace,1"
